name,ra,dec,sloan_g_mag,sloan_r_mag,sloan_i_mag,sloan_z_mag,galah_g_mag,galah_r_mag,galah_i_mag,Bmag,Vmag,Rmag,Imag,Jmag,Hmag,Kmag,class_green13,origin,RAJ2000,DEJ2000,name_x,objid,phID,Cat,RAfdeg,DEfdeg,FUVexp,NUVexp,GLON,GLAT,tile,img,sv,r.fov,Obs,b,E(B-V),Sp?,chkf,FUVmag,e_FUVmag,NUVmag,e_NUVmag,FUV.a,e_FUV.a,NUV.a,e_NUV.a,FUV.4,e_FUV.4,NUV.4,e_NUV.4,FUV.6,e_FUV.6,NUV.6,e_NUV.6,Fafl,Nafl,Fexf,Nexf,Fflux,e_Fflux,Nflux,e_Nflux,FXpos,FYpos,NXpos,NYpos,Fima,Nima,Fr,Nr,nS/G,fS/G,nell,fell,nPA,e_nPA,fPA,e_fPA,Fnr,F3r,Nar,Narms,Nbrms,Far,Farms,Fbrms,w_NUV,w_FUV,Prob,Sep,Nerr,Ferr,Ierr,Nperr,Fperr,CV,G,N,primid,groupid,Gd,Nd,primidd,groupidd,grouptot,OName,Size,angDist,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra_x,ra_error,dec_x,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,angDist_x,RAdeg,DEdeg,errHalfMaj_x,errHalfMin_x,errPosAng_x,objID_x,mode,q_mode,class,SDSS12,m_SDSS12,flags,ObsDate,Q,umag,e_umag,gmag,e_gmag,rmag_x,e_rmag,imag_x,e_imag,zmag,e_zmag,zsp,e_zsp,f_zsp,zph,e_zph,avg_zph,pmRA_x,e_pmRA,pmDE,e_pmDE,SpObjID,spType,spCl,subClass,angDist_xa
J145002.84+394954.6,222.511858,39.831851,17.83,17.29,17.07,,,,,,,,,,,,,Lamost_DR2,222.511665,39.831864,GALEX J145002.7+394954,6374786076146406106,6374786076145352704,AIS,223.13815,39.603748,160.0,269.05,67.9056,62.3772,50110,1185,37,0.533157,true,1,0.0118,0,0,,,21.866,0.2485,,,1.786,0.2485,,,2.0016,0.2421,,,1.8493,0.3364,0,0,0,2,,,6.51024,1.48971,,,3053.22,2436.97,,8.247,,0.003,0.9735,0.0,0.2757,,71.67,70.29,,,0.0,96.5533,3.5,8.93E-4,6.47E-4,,,,231.2,126.9,,,1.18,,,0.49,,C,0,1,6374786076146406400,6374786076146406106,0,1,6374786076146406400,6374786076146406106,6374786076146406106,N,0.0,0.536634,222.5118094678187,39.8318699409984,0.002,0.002,0.0,1488556912273952640,222.51180620892,0.0518,39.83186120698,0.0589,0.0808,0.0723,-0.581,0.106,-2.029,0.116,false,2190.45,1.86054,17.337032,1051.18,10.0483,17.797195,1648.0,10.7962,16.719526,1.077669,,,0,,,,,,0.399959,222.511832,39.831858,0.002,0.002,90.0,1237661433246843017,1,+,6,J145002.83+394954.6,,68988043264,2003.191,3,19.443,0.023,17.94,0.007,17.291,0.006,17.084,0.007,16.97,0.011,-9.4E-4,1.0E-5,16,,,,2.8,2.7,-1.2,2.7,3812449450010451968,STAR,STAR,F9,0.461457
J145131.63+073020.3,222.881823,7.505663,15.87,15.2,14.99,,,,,,,,,,,,,Lamost_DR2,222.881853,7.505707,GALEX J145131.6+073020,6383511844447847689,6383511844446797824,AIS,222.456317,7.693912,96.0,96.0,3.9143,55.4405,50358,2497,78,0.461881,true,1,0.0281,0,0,,,20.8135,0.2215,,,0.7335,0.2215,,,0.9129,0.2207,,,0.7229,0.2724,0,0,0,0,,,17.1629,3.49996,,,921.59,1477.74,,4.898,,0.002,0.9832,0.0,0.0645,,-48.34,-69.96,,,1.58639,5.73802,3.5,7.35E-4,6.87E-4,,,,81.1,96.0,,,0.82,,,0.31,,C,0,1,6383511844447847424,6383511844447847689,0,1,6383511844447847424,6383511844447847689,6383511844447847689,N,0.0,0.191928,222.881816774315,7.5056224413907,0.002,0.002,90.0,1161216293342060800,222.881802992,0.0566,7.50560403155,0.084,0.2637,0.1039,-3.174,0.125,-4.276,0.116,false,14581.0,13.748,15.278898,6736.83,34.4076,15.78025,11205.1,25.3768,14.63838,1.14187,,,0,4965.0,,,,,0.330731,222.8818,7.505606,0.001,0.001,90.0,1237658492297936914,2,,6,J145131.63+073020.1,*,68988043264,2002.1942,1,17.911,0.012,15.984,0.004,15.172,0.003,14.974,0.003,14.839,0.005,,,,,,,-5.1,2.7,-2.5,2.7,0,,,,0.409032
J145334.52+340228.8,223.393839,34.041349,16.77,16.07,15.85,,,,,,,,,,,,,Lamost_DR2,223.394091,34.041372,GALEX J145334.5+340228,6374786139497172052,6374786139496120320,AIS,223.509781,33.95725,182.0,182.0,55.2436,62.9308,50110,3073,96,0.127576,true,1,0.0152,0,0,,,22.6876,0.4479,,,2.6076,0.4479,,,2.6722,0.5218,,,3.1247,1.3704,0,0,0,0,,,3.05452,1.25983,,,2119.01,2048.57,,6.356,,0.003,0.8506,0.0,0.5025,,-59.28,-60.41,,,0.0,6.07986,3.5,6.29E-4,3.13E-4,,,,138.4,169.5,,,1.71,,,0.63,,C,0,1,6374786139497171968,6374786139497172052,0,1,6374786139497171968,6374786139497172052,6374786139497172052,N,0.0,0.757535,223.3938286667355,34.0413022413417,0.001,0.001,0.0,1292711905430203264,223.39381901585,0.024,34.04128939756,0.0295,0.0515,0.0397,-1.857,0.05,-2.983,0.066,false,6566.95,3.13146,16.144957,2938.88,13.0286,16.680933,5153.24,10.5972,15.481719,1.199214,,,0,4865.97,,,,,0.82187,223.393834,34.0413,0.001,0.001,90.0,1237662663746715656,1,+,6,J145334.52+340228.6,*,68987912192,2003.4749,3,18.842,0.018,16.886,0.005,16.065,0.004,15.819,0.005,15.66,0.006,-5.9E-4,1.0E-5,24,,,,-1.3,2.8,-6.5,2.8,3732471248916160512,STAR,STAR,G5,0.80862
J145829.58+093749.1,224.623258,9.630326,12.5,11.57,11.3,,,,,,,,,,,,,Lamost_DR2,224.623153,9.630121,GALEX J145829.5+093748,6383511815456817718,6383511815455768576,AIS,224.283278,10.033644,165.05,165.05,8.7233,55.3164,50358,1633,51,0.524383,true,1,0.0384,0,1,,,21.4364,0.2617,,,1.3564,0.2617,,,1.5852,0.2509,,,1.6825,0.4292,256,17,0,3,,,9.67007,2.33006,,,1117.21,933.76,,11.307,,0.005,0.508,0.0,0.2523,,-7.07,-6.62,,,11.3069,6.13144,3.5,9.09E-4,6.8E-4,,,,139.2,87.9,,,1.16,,,0.46,,C,1,2,6383511815456818176,6383511815456817718+6383511824046755855,1,2,6383511815456818176,6383511815456817718+6383511824046755855,6383511815456817718+6383511824046755855,N,0.0,0.826414,224.6232536122953,9.6303210319687,0.001,0.001,90.0,1173953306620339840,224.62318100573,0.0357,9.63030890197,0.0276,1.0362,0.0364,-16.626,0.071,-2.817,0.064,false,409430.0,141.593,11.657916,166563.0,250.934,12.297442,345016.0,712.688,10.917321,1.38012,-72.43,0.15,7,4678.27,,,6.48,18.125,0.803795,224.623248,9.630303,0.056,0.051,90.0,1237661949734748224,1,,6,J145829.57+093749.0,,483854138085392,2003.2453,3,16.054,0.009,12.738,0.001,11.681,0.001,11.323,0.001,11.573,0.003,,,,,,,,,,,0,,,,0.737114
J145845.49+020819.6,224.689563,2.138784,15.45,14.83,14.62,,,,,,,,,,,,,Lamost_DR2,224.689702,2.138683,GALEX J145845.5+020819,6382772949011664152,6382772949010612224,AIS,224.863643,2.054939,162.0,332.0,359.049,50.5911,50337,1793,56,0.192945,true,1,0.0476,0,0,,,21.0236,0.1465,,,0.9436,0.1465,,,1.0025,0.1288,,,0.9028,0.1798,0,0,0,0,,,14.144,1.90847,,,2335.08,2108.81,,3.459,,0.001,0.9835,0.0,0.1607,,34.54,44.62,,,10.2498,14.1815,3.5,7.78E-4,6.53E-4,,,,257.9,153.3,,,0.61,,,0.23,,C,0,1,6382772949011663872,6382772949011664152,0,1,6382772949011663872,6382772949011664152,6382772949011664152,N,0.0,0.618328,224.6896141658212,2.1387945148295,0.001,0.001,90.0,1154223880425698304,224.68953973958,0.0345,2.13874036889,0.0316,0.3334,0.0395,-17.274,0.068,-12.576,0.064,false,20908.1,7.9213,14.88758,9786.0,32.9317,15.374875,15893.2,17.3524,14.25889,1.115985,,,0,5022.26,,,3.77,8.165,0.510891,224.689595,2.13878,0.001,0.001,90.0,1237651736850268180,1,+,6,J145845.50+020819.6,*,35255507615760,2000.3406,3,17.241,0.009,15.542,0.004,14.814,0.004,14.577,0.004,14.476,0.005,,,,,,,-20.4,2.9,-11.7,2.9,0,,,,0.519473
J145952.20+030730.3,224.967501,3.125091,13.45,12.84,12.53,,,,,,,,,,,,,Lamost_DR2,224.967829,3.12515,GALEX J145952.2+030730,6382772940421729527,6382772940420677632,AIS,225.443842,2.890365,160.0,160.0,0.5065,51.041,50337,1537,48,0.530178,true,1,0.0497,0,1,,,18.8782,0.0584,,,-1.2018,0.0584,,,-1.0674,0.06,,,-1.212,0.0599,0,0,0,0,,,102.026,5.48641,,,3045.63,2473.91,,4.656,,0.002,0.9775,0.0,0.0774,,-49.04,-85.92,,,13.2747,9.59177,3.5,9.6E-4,8.86E-4,,,,133.4,158.8,,,0.5,,,0.09,,C,0,1,6382772940421729280,6382772940421729527,0,1,6382772940421729280,6382772940421729527,6382772940421729527,N,0.0,1.197222,224.9674799483355,3.1250904459957,0.001,0.001,0.0,1154720889746501504,224.96750954849,0.03,3.12495174879,0.0261,0.4665,0.0344,6.865,0.064,-32.214,0.066,false,139019.0,32.1464,12.830677,63283.3,132.661,13.348166,107456.0,72.8396,12.183839,1.164327,,,0,4948.73,,,7.22,28.183,1.272902,224.967499,3.125088,0.048,0.047,90.0,1237651737924075604,2,,6,J145952.19+030730.3,*,483854104530960,2000.3406,3,15.496,0.005,13.783,0.001,13.537,0.011,15.549,0.014,12.526,0.004,,,,,,,11.5,2.8,-28.5,2.8,0,,,,1.205477
J150009.27+180228.7,225.038655,18.041322,14.22,13.43,13.13,,,,,,,,,,,,,Lamost_DR2,225.038806,18.04123,GALEX J150009.3+180228,6383476602093702498,6383476602092650496,AIS,225.058046,17.54224,73.0,73.0,22.708,59.032,50357,769,24,0.499326,true,1,0.0303,0,0,,,20.8825,0.2528,,,0.8025,0.2528,,,1.0937,0.2933,,,1.0879,0.3653,0,1,0,0,,,16.1064,3.74862,,,1939.58,3102.07,,11.152,,0.005,0.8672,0.0,0.3567,,-34.22,-34.22,,,3.70882,86.983,3.5,9.67E-4,6.22E-4,,,,57.6,68.3,,,0.74,,,0.28,,C,0,1,6383476602093702144,6383476602093702498,0,1,6383476602093702144,6383476602093702498,6383476602093702498,N,0.0,0.615142,225.0386400028708,18.0413292190205,0.001,0.001,0.0,1188522698977520256,225.03865319167,0.0191,18.04131092492,0.0186,0.0508,0.0234,2.913,0.034,-4.249,0.038,false,77529.9,31.6595,13.464692,32297.0,50.9415,14.078484,64176.3,95.0753,12.743484,1.335,,,0,4835.67,,,,,0.671152,225.038632,18.041318,0.063,0.059,90.0,1237667783388102731,1,,6,J150009.27+180228.7,*,202381308858384,2005.1949,3,17.027,0.011,15.855,0.009,13.476,0.001,13.246,0.002,13.709,0.008,,,,,,,-0.3,2.3,-2.9,2.3,0,,,,0.674968
J150030.48-010425.6,225.127019,-1.073789,13.62,12.95,12.69,,,,,,,,,,,,,Lamost_DR2,225.127058,-1.073735,GALEX J150030.4-010425,6382843267289976403,6382843267288924160,AIS,224.742407,-1.241712,166.0,342.0,355.9361,48.0616,50339,289,9,0.419658,true,1,0.0612,0,0,,,20.6284,0.1099,,,0.5484,0.1099,,,0.5425,0.0934,,,0.6361,0.1413,0,0,0,3,,,20.3532,2.05902,,,969.93,2331.81,,6.125,,0.003,0.9809,0.0,0.0839,,-9.41,-0.09,,,10.7803,107.435,3.5,7.83E-4,7.18E-4,,,,273.1,153.0,,,0.55,,,0.16,,C,0,1,6382843267289976832,6382843267289976403,0,1,6382843267289976832,6382843267289976403,6382843267289976403,N,0.0,0.240943,225.1270049245429,-1.0737911977569,0.001,0.001,90.0,6340930286628672000,225.12694200573,0.0274,-1.07378820887,0.0228,0.7933,0.032,-14.611,0.053,0.694,0.05,false,122020.0,55.9191,12.972283,54656.3,151.252,13.507288,95895.9,122.871,12.30742,1.199868,37.86,5.11,6,5016.34,,,3.84,8.425,0.278255,225.127023,-1.073786,0.052,0.046,0.0,1237648702984749094,1,,6,J150030.48-010425.6,*,483856252014608,1999.2182,3,16.183,0.007,15.811,0.012,13.061,0.002,12.757,0.001,13.484,0.008,,,,,,,-15.3,3.1,3.7,3.1,0,,,,0.224796
J150104.43+222636.0,225.268496,22.443346,14.98,14.35,14.11,,,,,,,,,,,,,Lamost_DR2,225.268484,22.443302,GALEX J150104.4+222635,6383476582766348396,6383476582765297664,AIS,224.99848,22.402118,94.0,94.0,31.0781,60.2889,50357,193,6,0.252965,true,1,0.0472,0,0,,,20.0516,0.1431,,,-0.0284,0.1431,,,0.0047,0.1334,,,-0.087,0.1586,0,0,0,0,,,34.624,4.56361,,,1319.12,2020.58,,5.664,,0.002,0.9856,0.0,0.1494,,-86.57,-82.0,,,10.3933,5.08844,3.5,7.84E-4,6.67E-4,,,,77.7,94.7,,,0.56,,,0.16,,C,0,1,6383476582766348288,6383476582766348396,0,1,6383476582766348288,6383476582766348396,6383476582766348396,N,0.0,0.16271,225.2687017091099,22.4434491883651,0.001,0.001,90.0,1262736366598596480,225.26837800244,0.0188,22.44328045084,0.0225,1.6749,0.0363,-69.489,0.067,-39.191,0.061,false,32900.4,7.10507,14.395362,15274.4,20.1565,14.891477,25129.5,19.224,13.761459,1.130017,,,0,4940.82,0.327,0.16,0.98,0.518,0.897502,225.26862,22.443407,0.062,0.055,90.0,1237665532790243358,1,,6,J150104.46+222636.2,*,202385570271248,2004.4469,3,16.924,0.01,16.241,0.008,14.43,0.002,15.204,0.009,14.412,0.007,,,,,,,-74.5,2.3,-38.8,2.3,0,,,,0.588578
J150301.96-010639.3,225.758199,-1.110926,15.25,14.62,14.37,,,,,,,,,,,,,Lamost_DR2,225.758214,-1.110959,GALEX J150301.9-010639,6382843266216233653,6382843266215182336,AIS,225.767808,-1.199505,169.0,169.0,356.5548,47.5851,50339,257,8,0.089064,true,1,0.0581,0,0,,,19.7184,0.0939,,,-0.3616,0.0939,,,-0.295,0.0915,,,-0.3771,0.104,0,0,0,0,,,47.0596,4.06916,,,1957.47,2122.87,,6.363,,0.003,0.9834,0.0,0.0622,,-22.49,-27.43,,,10.679,2.32217,3.63047,7.67E-4,7.19E-4,,,,123.2,163.3,,,0.53,,,0.12,,C,0,1,6382843266216233984,6382843266216233653,0,1,6382843266216233984,6382843266216233653,6382843266216233653,N,0.0,0.130584,225.7581885750555,-1.1109354839252,0.001,0.001,0.0,6340752376198993408,225.75816290578,0.027,-1.11092911735,0.0243,0.1163,0.0312,-5.961,0.059,1.479,0.059,false,25690.0,11.6563,14.663957,11906.0,35.04,15.161974,19846.7,41.5102,14.017697,1.144277,,,0,4975.11,,,,,0.124666,225.758179,-1.110924,0.0,0.0,90.0,1237648702985011290,1,+,6,J150301.96-010639.3,*,35255507619856,1999.2182,3,16.933,0.007,15.344,0.004,14.61,0.004,14.346,0.004,14.226,0.004,,,,,,,,,,,0,,,,0.178593
J150316.66+144548.6,225.819442,14.763507,16.68,16.17,16.03,,,,,,,,,,,,,Lamost_DR2,225.819209,14.764053,GALEX J150316.6+144550,6383476622494795260,6383476622493745152,AIS,225.665143,14.92138,151.1,151.1,17.7093,56.9604,50357,1377,43,0.216635,true,1,0.0266,0,0,,,21.9882,0.4128,,,1.9082,0.4128,,,1.8793,0.3477,,,1.7476,0.5052,0,0,0,0,,,5.81718,2.21114,,,1598.65,1533.53,,7.467,,0.003,0.9556,0.0,0.3462,,46.7,47.17,,,0.0,90.2126,3.5,8.31E-4,5.43E-4,,,,111.0,129.8,,,1.61,,,0.59,,C,0,1,6383476622494794752,6383476622494795260,0,1,6383476622494794752,6383476622494795260,6383476622494795260,N,0.0,2.124389,225.8194691822867,14.7635062763942,0.002,0.002,0.0,1183721647095159552,225.81947170262,0.057,14.76347653172,0.071,0.1331,0.0802,0.566,0.111,-6.908,0.131,false,6045.96,5.14584,16.234703,2980.87,19.6685,16.66553,4402.19,22.0105,15.652749,1.01278,,,0,5311.0,,,,,2.166606,225.819488,14.763495,0.001,0.001,90.0,1237668271371583521,1,+,6,J150316.67+144548.5,*,68987912704,2005.3536,3,18.749,0.018,16.793,0.005,16.162,0.005,16.022,0.005,15.882,0.007,,,,,,,1.7,2.3,-6.0,2.3,0,,,,2.23297
J150439.00+015702.2,226.162522,1.95063,15.39,14.83,14.65,,,,,,,,,,,,,Lamost_DR2,226.162667,1.950742,GALEX J150439.0+015702,6382772947937920539,6382772947936870400,AIS,225.934742,2.098988,148.05,148.05,0.3585,49.3692,50337,1761,55,0.271776,true,1,0.049,0,0,,,19.8869,0.1072,,,-0.1931,0.1072,,,-0.1716,0.1021,,,-0.1872,0.1235,0,0,0,0,,,40.2951,3.97923,,,1350.91,1558.69,,4.136,,0.002,0.9837,0.0,0.0975,,25.6,23.02,,,10.4299,5.2291,3.5,7.64E-4,6.89E-4,,,,113.8,120.5,,,0.53,,,0.13,,C,0,1,6382772947937921024,6382772947937920539,0,1,6382772947937921024,6382772947937920539,6382772947937920539,N,0.0,0.65885,226.1625258074449,1.9506980323983,0.001,0.001,0.0,1153584342615580672,226.16248291669,0.0342,1.95065208014,0.0308,0.2503,0.041,-9.956,0.068,-10.673,0.069,false,21055.8,8.85604,14.879934,10091.0,35.1886,15.341553,15621.2,24.2778,14.277635,1.063918,,,0,5084.44,,,,,0.532087,226.16253,1.950704,0.001,0.001,90.0,1237651754030530618,2,,6,J150439.00+015702.5,*,68987912704,2000.3434,3,17.104,0.009,15.491,0.003,14.83,0.003,14.63,0.004,14.521,0.004,,,,,,,-10.2,2.9,-8.7,2.9,0,,,,0.510929
J150602.56+521306.2,226.510698,52.218415,14.34,13.79,13.38,,,,,,,,,,,,,Lamost_DR2,226.510817,52.218422,GALEX J150602.5+521306,6374997209222482323,6374997209221431296,AIS,226.952706,52.159285,123.0,123.0,87.1398,54.5152,50116,1985,62,0.277284,true,1,0.0239,0,1,,,20.2638,0.0931,,,0.1838,0.0931,,,0.1781,0.0886,,,0.1578,0.1049,0,0,0,0,,,28.4769,2.44114,,,2523.41,2135.69,,4.587,,0.002,0.9835,0.0,0.1362,,27.41,26.65,,,10.2774,6.13973,3.5,7.69E-4,6.64E-4,,,,100.6,116.2,,,0.53,,,0.13,,C,0,1,6374997209222481920,6374997209222482323,0,1,6374997209222481920,6374997209222482323,6374997209222482323,N,0.0,0.26292,226.5106926631524,52.2184162468156,0.0,0.0,0.0,1593107346951293184,226.51058811746,0.0144,52.21841968086,0.0154,0.1798,0.0167,-14.876,0.029,0.798,0.032,false,61863.1,13.0116,13.709786,27817.5,44.7409,14.240595,48432.1,46.908,13.049086,1.191509,,,0,4901.31,,,12.82,85.411,0.275012,226.510691,52.218406,0.086,0.083,0.0,1237659325484171273,1,,6,J150602.56+521306.2,*,483854105055248,2002.4374,3,16.52,0.008,15.279,0.014,13.778,0.004,13.584,0.002,13.356,0.006,,,,,,,-12.5,2.7,-0.2,2.7,0,,,,0.284255
J150642.21+110622.6,226.675076,11.106283,10.64,9.74,9.38,,,,,,,,,,,,,Lamost_DR2,226.674932,11.106266,GALEX J150641.9+110622,6383511858406490319,6383511858405441536,AIS,226.714207,11.574653,80.0,80.0,12.7885,54.4313,50358,2913,91,0.469967,true,1,0.0374,0,1,,,20.3521,0.1872,,,0.2721,0.1872,,,0.2774,0.1734,,,0.2194,0.2195,0,1,0,0,,,26.2528,4.52611,,,2020.57,757.69,,6.311,,0.003,0.992,0.0,0.1069,,84.55,-81.81,,,0.0,180.05,3.5,7.41E-4,6.62E-4,,,,66.4,54.2,,,0.61,,,0.21,,C,0,1,6383511858406490112,6383511858406490319,0,1,6383511858406490112,6383511858406490319,6383511858406490319,N,0.0,0.511167,226.6750887502417,11.1062864458386,0.001,0.001,90.0,1180517567132668160,226.67499415383,0.041,11.1062200669,0.0311,1.6216,0.0474,-21.559,0.064,-15.417,0.062,false,2294330.0,1138.98,9.786725,866065.0,1181.51,10.507512,2011290.0,1908.93,9.003234,1.504278,,,0,4307.2,0.4713,0.227,12.47,48.206,0.558603,226.675051,11.106246,0.054,0.054,90.0,1237662636906512391,1,,6,J150642.01+110622.4,*,483856287141904,2003.4722,3,16.296,0.014,10.927,0.001,9.789,0.001,9.398,0.001,9.539,0.002,,,,,,,,,,,0,,,,0.425508
J150644.27+384504.6,226.684484,38.751285,17.24,16.73,16.54,,,,,,,,,,,,,Lamost_DR2,226.684575,38.751392,GALEX J150644.2+384505,6374786096547501258,6374786096546447360,AIS,226.322937,38.326986,104.0,216.0,64.011,59.5435,50110,1793,56,0.510032,true,1,0.0138,0,0,,,21.4185,0.1903,,,1.3385,0.1903,,,1.3539,0.1736,,,1.7377,0.3554,0,17,0,0,,,9.83076,1.72257,,,1206.7,2992.92,,5.553,,0.002,0.983,0.0,0.1652,,-51.72,-55.51,,,0.0,41.1331,3.5,7.2E-4,6.01E-4,,,,185.2,74.8,,,0.69,,,0.27,,C,0,1,6374786096547501056,6374786096547501258,0,1,6374786096547501056,6374786096547501258,6374786096547501258,N,0.0,0.463993,226.6845246983741,38.7512466991474,0.001,0.001,0.0,1295580840504565120,226.68444007471,0.0414,38.75124603018,0.0452,-0.0162,0.0584,-15.328,0.086,-0.155,0.092,false,3649.63,2.94697,16.782745,1811.51,9.98815,17.206284,2631.79,7.10451,16.211292,0.994991,,,0,5377.0,,,,,0.541812,226.684494,38.751254,0.002,0.002,90.0,1237661361306468393,1,+,6,J150644.27+384504.5,,68987912704,2003.1773,3,18.693,0.017,17.326,0.005,16.723,0.005,16.541,0.005,16.455,0.008,,,,,,,-13.2,2.8,1.6,2.8,0,,,,0.547093
J150722.86+013232.2,226.845288,1.542298,15.99,15.34,15.09,,,,,,,,,,,,,Lamost_DR2,226.845264,1.542135,GALEX J150722.8+013231,6382772956527856959,6382772956526804992,AIS,226.421501,1.306175,163.0,163.0,0.5769,48.5869,50337,2017,63,0.484913,true,1,0.055,0,0,,,20.4598,0.1417,,,0.3798,0.1417,,,0.6214,0.1422,,,0.3222,0.1547,0,17,0,0,,,23.7723,3.10109,,,881.09,2480.73,,6.575,,0.003,0.9275,0.0,0.0905,,-43.77,-39.1,,,11.8935,3.09667,3.5,8.67E-4,7.89E-4,,,,133.7,135.4,,,0.67,,,0.26,,C,0,1,6382772956527856640,6382772956527856959,0,1,6382772956527856640,6382772956527856959,6382772956527856959,N,0.0,0.594117,226.8453101271252,1.5422811602319,0.001,0.001,90.0,4420131168516477952,226.84530075591,0.0386,1.54224423092,0.0317,0.1562,0.0432,-2.176,0.076,-8.577,0.069,false,13279.2,8.28659,15.380435,6106.06,15.2105,15.886985,10363.9,22.6795,14.723114,1.163871,,,0,4934.75,,,,,0.55174,226.845306,1.542281,0.001,0.001,90.0,1237655468598231155,1,+,6,J150722.87+013232.2,*,35255507619856,2001.3917,3,17.654,0.011,16.088,0.004,15.331,0.004,15.075,0.004,14.949,0.005,,,,,,,-0.9,2.9,-9.7,2.9,0,,,,0.54693
J150836.28+241148.3,227.151203,24.19677,15.59,14.88,14.62,,,,,,,,,,,,,Lamost_DR2,227.151172,24.196795,GALEX J150836.2+241148,6383476595651251126,6383476595650199552,AIS,227.484868,23.858553,88.1,88.1,35.2892,59.0464,50357,577,18,0.455301,true,1,0.0439,0,0,,,21.1211,0.2868,,,1.041,0.2868,,,1.2273,0.3021,,,1.657,0.646,0,1,0,0,,,12.9294,3.41474,,,2632.64,2703.07,,4.493,,0.002,0.982,0.0,0.1735,,-75.54,-83.22,,,3.19069,76.5281,3.5,7.29E-4,6.03E-4,,,,71.7,61.6,,,0.96,,,0.37,,C,0,1,6383476595651251200,6383476595651251126,0,1,6383476595651251200,6383476595651251126,6383476595651251126,N,0.0,0.134896,227.1512059014978,24.1967338159872,0.001,0.001,0.0,1264533587073600512,227.1511672569,0.022,24.19673588013,0.0251,0.0683,0.0385,-8.187,0.061,0.479,0.068,false,20076.9,6.90021,14.931626,8881.91,17.4776,15.480123,16038.9,22.1856,14.248986,1.231136,,,0,5051.33,0.41,0.299,,,0.246796,227.151193,24.196754,0.001,0.001,90.0,1237665443139158069,2,,6,J150836.28+241148.3,*,35255507619856,2004.3925,3,17.698,0.011,15.712,0.003,14.867,0.003,14.588,0.003,14.443,0.004,,,,,,,-9.3,2.3,0.5,2.3,0,,,,0.164679
J151003.30+305407.3,227.513771,30.902043,12.66,11.61,11.08,,,,,,,,,,,,,Lamost_DR2,227.513928,30.902395,GALEX J151003.3+305408,6379254486032974440,6379254486031925248,AIS,227.814346,31.301703,179.0,180.0,48.4238,59.5822,50237,1025,32,0.474989,true,1,0.0211,0,0,,,19.9906,0.1022,,,-0.0894,0.1022,,,0.0458,0.1004,,,-0.1098,0.1085,0,0,0,0,,,36.6234,3.44581,,,2542.82,971.76,,5.848,,0.002,0.923,0.0,0.1252,,-46.0,-45.87,,,12.4277,35.6462,3.5,9.24E-4,8.08E-4,,,,144.5,119.6,,,0.57,,,0.17,,C,0,1,6379254486032974848,6379254486032974440,0,1,6379254486032974848,6379254486032974440,6379254486032974440,N,0.0,1.358117,227.5137576684269,30.9020445351555,0.001,0.001,0.0,1276308497615415168,227.51371858402,0.0163,30.90201376764,0.0229,0.2778,0.0346,-7.789,0.037,-7.146,0.046,false,629210.0,443.242,11.191377,242257.0,269.664,11.890697,539479.0,433.481,10.431984,1.458713,-144.07,0.33,22,4397.59,,,35.79,431.688,1.366986,227.513737,30.902007,0.061,0.055,0.0,1237662224082993286,1,,6,J151003.29+305407.2,*,483854104530960,2003.3166,3,15.561,0.006,12.471,0.001,11.212,0.001,10.918,0.001,10.962,0.002,,,,,,,,,,,0,,,,1.514631
J151129.55+523144.2,227.873158,52.528947,13.71,13.35,13.11,,,,,,,,,,,,,Lamost_DR2,227.873312,52.529021,GALEX J151129.5+523144,6374997208148741068,6374997208147689472,AIS,228.504786,52.357139,128.0,128.0,86.8587,53.6428,50116,1953,61,0.421546,true,1,0.0221,0,1,,,18.0038,0.0406,,,-2.0762,0.0406,,,-2.0041,0.0417,,,-2.0915,0.0411,0,0,0,0,,,228.285,8.52761,,,2869.6,2256.89,,3.57,,0.001,0.9853,0.0,0.0448,,57.15,-5.76,,,12.023,86.1143,3.5,8.55E-4,8.17E-4,,,,113.4,113.7,,,0.48,,,0.04,,C,0,1,6374997208148741120,6374997208148741068,0,1,6374997208148741120,6374997208148741068,6374997208148741068,N,0.0,0.430605,227.8731655602678,52.5289527938644,0.0,0.0,0.0,1599076080182246400,227.87307441959,0.0128,52.52896997175,0.0155,0.4302,0.0149,-12.878,0.022,3.99,0.031,false,98194.1,19.3004,13.208153,48699.2,48.4072,13.632584,71445.2,53.8828,12.626987,1.005596,,,0,5325.0,,,5.5,21.875,0.403919,227.873193,52.528954,0.104,0.1,90.0,1237659150460780559,1,,6,J151129.56+523144.2,*,202381275303952,2002.3524,3,15.544,0.005,15.127,0.005,13.304,0.001,14.725,0.01,13.469,0.005,,,,,,,-10.5,2.7,3.3,2.7,0,,,,0.354703
